frontend_id,id,title,title_slug,url,created_at_approx,difficulty,likes,dislikes,topic_tags,example_test_cases
1803,1907,Count Pairs With XOR in a Range,count-pairs-with-xor-in-a-range,https://leetcode.com/problems/count-pairs-with-xor-in-a-range/,2021-03-21,Hard,541,24,Array;Bit Manipulation;Trie,"[1,4,2,7]\n2\n6\n[9,8,4,2,1]\n5\n14"
2484,2577,Count Palindromic Subsequences,count-palindromic-subsequences,https://leetcode.com/problems/count-palindromic-subsequences/,2022-11-26,Hard,566,31,String;Dynamic Programming,"""103301""\n""0000000""\n""9999900000"""
2791,2905,Count Paths That Can Form a Palindrome in a Tree,count-paths-that-can-form-a-palindrome-in-a-tree,https://leetcode.com/problems/count-paths-that-can-form-a-palindrome-in-a-tree/,2023-07-23,Hard,416,12,Dynamic Programming;Bit Manipulation;Tree;Depth-First Search;Bitmask,"[-1,0,0,1,1,2]\n""acaabc""\n[-1,0,0,0,0]\n""aaaaa"""
3045,3305,Count Prefix and Suffix Pairs II,count-prefix-and-suffix-pairs-ii,https://leetcode.com/problems/count-prefix-and-suffix-pairs-ii/,2024-02-18,Hard,234,10,Array;String;Trie;Rolling Hash;String Matching;Hash Function,"[""a"",""aba"",""ababa"",""aa""]\n[""pa"",""papa"",""ma"",""mama""]\n[""abab"",""ab""]"
2376,2457,Count Special Integers,count-special-integers,https://leetcode.com/problems/count-special-integers/,2022-08-14,Hard,606,33,Math;Dynamic Programming,20\n5\n135
2801,2921,Count Stepping Numbers in Range,count-stepping-numbers-in-range,https://leetcode.com/problems/count-stepping-numbers-in-range/,2023-07-30,Hard,344,11,String;Dynamic Programming,"""1""\n""11""\n""90""\n""101"""
2444,2527,Count Subarrays With Fixed Bounds,count-subarrays-with-fixed-bounds,https://leetcode.com/problems/count-subarrays-with-fixed-bounds/,2022-10-16,Hard,3660,95,Array;Queue;Sliding Window;Monotonic Queue,"[1,3,5,2,7,5]\n1\n5\n[1,1,1,1]\n1\n1"
2488,2574,Count Subarrays With Median K,count-subarrays-with-median-k,https://leetcode.com/problems/count-subarrays-with-median-k/,2022-11-27,Hard,610,16,Array;Hash Table;Prefix Sum,"[3,2,1,4,5]\n4\n[2,3,1]\n3"
2302,2394,Count Subarrays With Score Less Than K,count-subarrays-with-score-less-than-k,https://leetcode.com/problems/count-subarrays-with-score-less-than-k/,2022-06-11,Hard,1543,59,Array;Binary Search;Sliding Window;Prefix Sum,"[2,1,4,3,5]\n10\n[1,1,1]\n5"
3298,3572,Count Substrings That Can Be Rearranged to Contain a String II,count-substrings-that-can-be-rearranged-to-contain-a-string-ii,https://leetcode.com/problems/count-substrings-that-can-be-rearranged-to-contain-a-string-ii/,2024-09-22,Hard,84,5,Hash Table;String;Sliding Window,"""bcca""\n""abc""\n""abcabc""\n""abc""\n""abcabc""\n""aaabc"""
3261,3546,Count Substrings That Satisfy K-Constraint II,count-substrings-that-satisfy-k-constraint-ii,https://leetcode.com/problems/count-substrings-that-satisfy-k-constraint-ii/,2024-08-18,Hard,138,12,Array;String;Binary Search;Sliding Window;Prefix Sum,"""0001111""\n2\n[[0,6]]\n""010101""\n1\n[[0,5],[1,4],[2,3]]"
1617,1740,Count Subtrees With Max Distance Between Cities,count-subtrees-with-max-distance-between-cities,https://leetcode.com/problems/count-subtrees-with-max-distance-between-cities/,2020-10-11,Hard,562,44,Dynamic Programming;Bit Manipulation;Tree;Enumeration;Bitmask,"4\n[[1,2],[2,3],[2,4]]\n2\n[[1,2]]\n3\n[[1,2],[2,3]]"
2963,3212,Count the Number of Good Partitions,count-the-number-of-good-partitions,https://leetcode.com/problems/count-the-number-of-good-partitions/,2023-12-10,Hard,276,5,Array;Hash Table;Math;Combinatorics,"[1,2,3,4]\n[1,1,1,1]\n[1,2,1,3]"
3017,3310,Count the Number of Houses at a Certain Distance II,count-the-number-of-houses-at-a-certain-distance-ii,https://leetcode.com/problems/count-the-number-of-houses-at-a-certain-distance-ii/,2024-01-21,Hard,87,25,Graph;Prefix Sum,3\n1\n3\n5\n2\n4\n4\n1\n1
2338,2415,Count the Number of Ideal Arrays,count-the-number-of-ideal-arrays,https://leetcode.com/problems/count-the-number-of-ideal-arrays/,2022-07-10,Hard,827,132,Math;Dynamic Programming;Combinatorics;Number Theory,2\n5\n5\n3
2972,3248,Count the Number of Incremovable Subarrays II,count-the-number-of-incremovable-subarrays-ii,https://leetcode.com/problems/count-the-number-of-incremovable-subarrays-ii/,2023-12-23,Hard,238,19,Array;Two Pointers;Binary Search,"[1,2,3,4]\n[6,5,7,8]\n[8,7,6,6]"
2954,3224,Count the Number of Infection Sequences,count-the-number-of-infection-sequences,https://leetcode.com/problems/count-the-number-of-infection-sequences/,2023-12-03,Hard,127,27,Array;Math;Combinatorics,"5\n[0,4]\n4\n[1]"
3193,3460,Count the Number of Inversions,count-the-number-of-inversions,https://leetcode.com/problems/count-the-number-of-inversions/,2024-06-22,Hard,137,23,Array;Dynamic Programming,"3\n[[2,2],[0,0]]\n3\n[[2,2],[1,1],[0,0]]\n2\n[[0,0],[1,0]]"
2519,2658,Count the Number of K-Big Indices,count-the-number-of-k-big-indices,https://leetcode.com/problems/count-the-number-of-k-big-indices/,2022-12-28,Hard,111,23,Array;Binary Search;Divide and Conquer;Binary Indexed Tree;Segment Tree;Merge Sort;Ordered Set,"[2,3,6,5,2,3]\n2\n[1,1,1]\n3"
2999,3243,Count the Number of Powerful Integers,count-the-number-of-powerful-integers,https://leetcode.com/problems/count-the-number-of-powerful-integers/,2024-01-06,Hard,531,77,Math;String;Dynamic Programming,"1\n6000\n4\n""124""\n15\n215\n6\n""10""\n1000\n2000\n4\n""3000"""
466,466,Count The Repetitions,count-the-repetitions,https://leetcode.com/problems/count-the-repetitions/,2016-12-04,Hard,427,365,String;Dynamic Programming,"""acb""\n4\n""ab""\n2\n""acb""\n1\n""acb""\n1"
828,855,Count Unique Characters of All Substrings of a Given String,count-unique-characters-of-all-substrings-of-a-given-string,https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string/,2018-05-05,Hard,2217,254,Hash Table;String;Dynamic Programming,"""ABC""\n""ABA""\n""LEETCODE"""
2867,3112,Count Valid Paths in a Tree,count-valid-paths-in-a-tree,https://leetcode.com/problems/count-valid-paths-in-a-tree/,2023-09-24,Hard,268,8,Math;Dynamic Programming;Tree;Depth-First Search;Number Theory,"5\n[[1,2],[1,3],[2,4],[2,5]]\n6\n[[1,2],[1,3],[2,4],[3,5],[3,6]]"
2876,3140,Count Visited Nodes in a Directed Graph,count-visited-nodes-in-a-directed-graph,https://leetcode.com/problems/count-visited-nodes-in-a-directed-graph/,2023-10-01,Hard,343,6,Dynamic Programming;Graph;Memoization,"[1,2,0,0]\n[1,2,3,4,0]"
1220,1332,Count Vowels Permutation,count-vowels-permutation,https://leetcode.com/problems/count-vowels-permutation/,2019-10-06,Hard,3283,218,Dynamic Programming,1\n2
1916,1313,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,https://leetcode.com/problems/count-ways-to-build-rooms-in-an-ant-colony/,2021-06-27,Hard,505,55,Math;Dynamic Programming;Tree;Graph;Topological Sort;Combinatorics,"[-1,0,1]\n[-1,0,0,1,2]"
1692,1828,Count Ways to Distribute Candies,count-ways-to-distribute-candies,https://leetcode.com/problems/count-ways-to-distribute-candies/,2020-12-16,Hard,76,9,Dynamic Programming,3\n2\n4\n2\n20\n5
1735,1836,Count Ways to Make Array With Product,count-ways-to-make-array-with-product,https://leetcode.com/problems/count-ways-to-make-array-with-product/,2021-01-23,Hard,314,35,Array;Math;Dynamic Programming;Combinatorics;Number Theory,"[[2,6],[5,1],[73,660]]\n[[1,1],[2,2],[3,3],[4,4],[5,5]]"
765,770,Couples Holding Hands,couples-holding-hands,https://leetcode.com/problems/couples-holding-hands/,2018-01-13,Hard,2424,126,Greedy;Depth-First Search;Breadth-First Search;Union Find;Graph,"[0,2,1,3]\n[3,2,0,1]"
630,630,Course Schedule III,course-schedule-iii,https://leetcode.com/problems/course-schedule-iii/,2017-06-24,Hard,3909,102,Array;Greedy;Sorting;Heap (Priority Queue),"[[100,200],[200,1300],[1000,1250],[2000,3200]]\n[[1,2]]\n[[3,2],[4,3]]"
753,754,Cracking the Safe,cracking-the-safe,https://leetcode.com/problems/cracking-the-safe/,2017-12-24,Hard,625,121,Depth-First Search;Graph;Eulerian Circuit,1\n2\n2\n2
2440,2531,Create Components With Same Value,create-components-with-same-value,https://leetcode.com/problems/create-components-with-same-value/,2022-10-15,Hard,417,6,Array;Math;Tree;Depth-First Search;Enumeration,"[6,2,2,2,6]\n[[0,1],[1,2],[1,3],[3,4]]\n[2]\n[]"
321,321,Create Maximum Number,create-maximum-number,https://leetcode.com/problems/create-maximum-number/,2015-12-23,Hard,2036,370,Array;Two Pointers;Stack;Greedy;Monotonic Stack,"[3,4,6,5]\n[9,1,2,5,8,3]\n5\n[6,7]\n[6,0,4]\n5\n[3,9]\n[8,9]\n3"
1649,1772,Create Sorted Array through Instructions,create-sorted-array-through-instructions,https://leetcode.com/problems/create-sorted-array-through-instructions/,2020-11-07,Hard,673,81,Array;Binary Search;Divide and Conquer;Binary Indexed Tree;Segment Tree;Merge Sort;Ordered Set,"[1,5,6,2]\n[1,2,3,6,5,4]\n[1,3,3,3,2,4,2,1,2]"
1192,1300,Critical Connections in a Network,critical-connections-in-a-network,https://leetcode.com/problems/critical-connections-in-a-network/,2019-09-15,Hard,6496,188,Depth-First Search;Graph;Biconnected Component,"4\n[[0,1],[1,2],[2,0],[1,3]]\n2\n[[0,1]]"
2752,2852,Customers with Maximum Number of Transactions on Consecutive Days,customers-with-maximum-number-of-transactions-on-consecutive-days,https://leetcode.com/problems/customers-with-maximum-number-of-transactions-on-consecutive-days/,2023-06-27,Hard,16,33,Database,"{""headers"":{""Transactions"":[""transaction_id"",""customer_id"",""transaction_date"",""amount""]},""rows"":{""Transactions"":[[1,101,""2023-05-01"",100],[2,101,""2023-05-02"",150],[3,101,""2023-05-03"",200],[4,102,""2023-05-01"",50],[5,102,""2023-05-03"",100],[6,102,""2023-05-04"",200],[7,105,""2023-05-01"",100],[8,105,""2023-05-02"",150],[9,105,""2023-05-03"",200]]}}"
2474,2613,Customers With Strictly Increasing Purchases,customers-with-strictly-increasing-purchases,https://leetcode.com/problems/customers-with-strictly-increasing-purchases/,2022-11-18,Hard,45,6,Database,"{""headers"": {""Orders"": [""order_id"", ""customer_id"", ""order_date"", ""price""]}, ""rows"": {""Orders"": [[1, 1, ""2019-07-01"", 1100], [2, 1, ""2019-11-01"", 1200], [3, 1, ""2020-05-26"", 3000], [4, 1, ""2021-08-31"", 3100], [5, 1, ""2022-12-07"", 4700], [6, 2, ""2015-01-01"", 700], [7, 2, ""2017-11-07"", 1000], [8, 3, ""2017-01-01"", 900], [9, 3, ""2018-11-07"", 900]]}}"
675,675,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,https://leetcode.com/problems/cut-off-trees-for-golf-event/,2017-09-10,Hard,1264,686,Array;Breadth-First Search;Heap (Priority Queue);Matrix,"[[1,2,3],[0,0,4],[7,6,5]]\n[[1,2,3],[0,0,0],[7,6,5]]\n[[2,3,4],[0,0,5],[8,7,6]]"
2509,2597,Cycle Length Queries in a Tree,cycle-length-queries-in-a-tree,https://leetcode.com/problems/cycle-length-queries-in-a-tree/,2022-12-18,Hard,377,30,Array;Tree;Binary Tree,"3\n[[5,3],[4,7],[2,3]]\n2\n[[1,2]]"
352,352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,https://leetcode.com/problems/data-stream-as-disjoint-intervals/,2016-05-31,Hard,1784,368,Binary Search;Design;Ordered Set,"[""SummaryRanges"",""addNum"",""getIntervals"",""addNum"",""getIntervals"",""addNum"",""getIntervals"",""addNum"",""getIntervals"",""addNum"",""getIntervals""]\n[[],[1],[],[3],[],[7],[],[2],[],[6],[]]"
639,639,Decode Ways II,decode-ways-ii,https://leetcode.com/problems/decode-ways-ii/,2017-07-08,Hard,1625,823,String;Dynamic Programming,"""*""\n""1*""\n""2*"""
960,1000,Delete Columns to Make Sorted III,delete-columns-to-make-sorted-iii,https://leetcode.com/problems/delete-columns-to-make-sorted-iii/,2018-12-15,Hard,619,14,Array;String;Dynamic Programming,"[""babca"",""bbazb""]\n[""edcba""]\n[""ghi"",""def"",""abc""]"
1948,2079,Delete Duplicate Folders in System,delete-duplicate-folders-in-system,https://leetcode.com/problems/delete-duplicate-folders-in-system/,2021-07-25,Hard,330,81,Array;Hash Table;String;Trie;Hash Function,"[[""a""],[""c""],[""d""],[""a"",""b""],[""c"",""b""],[""d"",""a""]]\n[[""a""],[""c""],[""a"",""b""],[""c"",""b""],[""a"",""b"",""x""],[""a"",""b"",""x"",""y""],[""w""],[""w"",""y""]]\n[[""a"",""b""],[""c"",""d""],[""c""],[""a""]]"
1687,1789,Delivering Boxes from Storage to Ports,delivering-boxes-from-storage-to-ports,https://leetcode.com/problems/delivering-boxes-from-storage-to-ports/,2020-12-12,Hard,396,32,Array;Dynamic Programming;Segment Tree;Queue;Heap (Priority Queue);Prefix Sum;Monotonic Queue,"[[1,1],[2,1],[1,1]]\n2\n3\n3\n[[1,2],[3,3],[3,1],[3,1],[2,4]]\n3\n3\n6\n[[1,4],[1,2],[2,1],[2,1],[3,2],[3,4]]\n3\n6\n7"
185,185,Department Top Three Salaries,department-top-three-salaries,https://leetcode.com/problems/department-top-three-salaries/,2016-03-04,Hard,2442,271,Database,"{""headers"": {""Employee"": [""id"", ""name"", ""salary"", ""departmentId""], ""Department"": [""id"", ""name""]}, ""rows"": {""Employee"": [[1, ""Joe"", 85000, 1], [2, ""Henry"", 80000, 2], [3, ""Sam"", 60000, 2], [4, ""Max"", 90000, 1], [5, ""Janet"", 69000, 1], [6, ""Randy"", 85000, 1], [7, ""Will"", 70000, 1]], ""Department"": [[1, ""IT""], [2, ""Sales""]]}}"
2296,2389,Design a Text Editor,design-a-text-editor,https://leetcode.com/problems/design-a-text-editor/,2022-06-05,Hard,613,227,Linked List;String;Stack;Design;Simulation;Doubly-Linked List,"[""TextEditor"",""addText"",""deleteText"",""addText"",""cursorRight"",""cursorLeft"",""deleteText"",""cursorLeft"",""cursorRight""]\n[[],[""leetcode""],[4],[""practice""],[3],[8],[10],[2],[6]]"
631,631,Design Excel Sum Formula,design-excel-sum-formula,https://leetcode.com/problems/design-excel-sum-formula/,2017-06-25,Hard,255,288,Array;Hash Table;String;Graph;Design;Topological Sort;Matrix,"[""Excel"",""set"",""sum"",""set"",""get""]\n[[3,""C""],[1,""A"",2],[3,""C"",[""A1"",""A1:B2""]],[2,""B"",2],[3,""C""]]"
2642,2678,Design Graph With Shortest Path Calculator,design-graph-with-shortest-path-calculator,https://leetcode.com/problems/design-graph-with-shortest-path-calculator/,2023-04-15,Hard,842,58,Graph;Design;Heap (Priority Queue);Shortest Path,"[""Graph"",""shortestPath"",""shortestPath"",""addEdge"",""shortestPath""]\n[[4,[[0,2,5],[0,1,2],[1,2,1],[3,0,3]]],[3,2],[0,3],[[1,3,4]],[0,3]]"
588,588,Design In-Memory File System,design-in-memory-file-system,https://leetcode.com/problems/design-in-memory-file-system/,2017-05-20,Hard,1543,172,Hash Table;String;Design;Trie;Sorting,"[""FileSystem"",""ls"",""mkdir"",""addContentToFile"",""ls"",""readContentFromFile""]\n[[],[""/""],[""/a/b/c""],[""/a/b/c/d"",""hello""],[""/""],[""/a/b/c/d""]]"
1912,2023,Design Movie Rental System,design-movie-rental-system,https://leetcode.com/problems/design-movie-rental-system/,2021-06-26,Hard,253,50,Array;Hash Table;Design;Heap (Priority Queue);Ordered Set,"[""MovieRentingSystem"",""search"",""rent"",""rent"",""report"",""drop"",""search""]\n[[3,[[0,1,5],[0,2,6],[0,3,7],[1,1,4],[1,2,7],[2,1,5]]],[1],[0,1],[1,2],[],[1,2],[2]]"
642,642,Design Search Autocomplete System,design-search-autocomplete-system,https://leetcode.com/problems/design-search-autocomplete-system/,2017-07-16,Hard,2155,193,String;Depth-First Search;Design;Trie;Sorting;Heap (Priority Queue);Data Stream,"[""AutocompleteSystem"",""input"",""input"",""input"",""input""]\n[[[""i love you"",""island"",""iroman"",""i love leetcode""],[5,3,2,2]],[""i""],["" ""],[""a""],[""#""]]"
1206,1337,Design Skiplist,design-skiplist,https://leetcode.com/problems/design-skiplist/,2019-09-29,Hard,694,105,Linked List;Design,"[""Skiplist"",""add"",""add"",""add"",""search"",""add"",""search"",""erase"",""erase"",""search""]\n[[],[1],[2],[3],[0],[4],[1],[0],[1],[1]]"
2254,2396,Design Video Sharing Platform,design-video-sharing-platform,https://leetcode.com/problems/design-video-sharing-platform/,2022-04-28,Hard,85,14,Hash Table;Stack;Design;Ordered Set,"[""VideoSharingPlatform"",""upload"",""upload"",""remove"",""remove"",""upload"",""watch"",""watch"",""like"",""dislike"",""dislike"",""getLikesAndDislikes"",""getViews""]\n[[],[""123""],[""456""],[4],[0],[""789""],[1,0,5],[1,0,1],[1],[1],[1],[1],[1]]\n[""VideoSharingPlatform"",""remove"",""watch"",""like"",""dislike"",""getLikesAndDislikes"",""getViews""]\n[[],[0],[0,0,1],[0],[0],[0],[0]]"
1223,1343,Dice Roll Simulation,dice-roll-simulation,https://leetcode.com/problems/dice-roll-simulation/,2019-10-13,Hard,972,196,Array;Dynamic Programming,"2\n[1,1,2,2,2,3]\n2\n[1,1,1,1,1,1]\n3\n[1,1,1,2,2,3]"
2538,2627,Difference Between Maximum and Minimum Price Sum,difference-between-maximum-and-minimum-price-sum,https://leetcode.com/problems/difference-between-maximum-and-minimum-price-sum/,2023-01-15,Hard,455,18,Array;Dynamic Programming;Tree;Depth-First Search,"6\n[[0,1],[1,2],[1,3],[3,4],[3,5]]\n[9,8,7,6,10,5]\n3\n[[0,1],[1,2]]\n[1,1,1]"
1067,1068,Digit Count in Range,digit-count-in-range,https://leetcode.com/problems/digit-count-in-range/,2019-06-01,Hard,94,25,Math;Dynamic Programming,1\n1\n13\n3\n100\n250
1172,1270,Dinner Plate Stacks,dinner-plate-stacks,https://leetcode.com/problems/dinner-plate-stacks/,2019-08-25,Hard,501,67,Hash Table;Stack;Design;Heap (Priority Queue),"[""DinnerPlates"",""push"",""push"",""push"",""push"",""push"",""popAtStack"",""push"",""push"",""popAtStack"",""popAtStack"",""pop"",""pop"",""pop"",""pop"",""pop""]\n[[2],[1],[2],[3],[4],[5],[0],[20],[21],[0],[2],[],[],[],[],[]]"
2204,1347,Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,https://leetcode.com/problems/distance-to-a-cycle-in-undirected-graph/,2022-03-17,Hard,149,10,Depth-First Search;Breadth-First Search;Union Find;Graph,"7\n[[1,2],[2,4],[4,3],[3,1],[0,1],[5,2],[6,5]]\n9\n[[0,1],[1,2],[0,2],[2,6],[6,7],[6,8],[0,3],[3,4],[3,5]]"
1316,1244,Distinct Echo Substrings,distinct-echo-substrings,https://leetcode.com/problems/distinct-echo-substrings/,2020-01-11,Hard,327,208,String;Trie;Rolling Hash;Hash Function,"""abcabcabc""\n""leetcodeleetcode"""
940,977,Distinct Subsequences II,distinct-subsequences-ii,https://leetcode.com/problems/distinct-subsequences-ii/,2018-11-10,Hard,1788,39,String;Dynamic Programming,"""abc""\n""aba""\n""aaa"""
115,115,Distinct Subsequences,distinct-subsequences,https://leetcode.com/problems/distinct-subsequences/,2013-11-17,Hard,7066,313,String;Dynamic Programming,"""rabbbit""\n""rabbit""\n""babgbag""\n""bag"""
2927,3216,Distribute Candies Among Children III,distribute-candies-among-children-iii,https://leetcode.com/problems/distribute-candies-among-children-iii/,2023-11-08,Hard,25,6,Math;Combinatorics,5\n2\n3\n3
3072,3350,Distribute Elements Into Two Arrays II,distribute-elements-into-two-arrays-ii,https://leetcode.com/problems/distribute-elements-into-two-arrays-ii/,2024-03-03,Hard,148,14,Array;Binary Indexed Tree;Segment Tree;Simulation,"[2,1,3,3]\n[5,14,3,1,2]\n[3,3,3,3]"
1655,1758,Distribute Repeating Integers,distribute-repeating-integers,https://leetcode.com/problems/distribute-repeating-integers/,2020-11-14,Hard,454,28,Array;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask,"[1,2,3,4]\n[2]\n[1,2,3,3]\n[2]\n[1,1,2,2]\n[2,2]"
3013,3260,Divide an Array Into Subarrays With Minimum Cost II,divide-an-array-into-subarrays-with-minimum-cost-ii,https://leetcode.com/problems/divide-an-array-into-subarrays-with-minimum-cost-ii/,2024-01-20,Hard,132,19,Array;Hash Table;Sliding Window;Heap (Priority Queue),"[1,3,2,6,4,2]\n3\n3\n[10,1,2,2,2,1]\n4\n3\n[10,8,18,9]\n3\n1"
1121,1118,Divide Array Into Increasing Sequences,divide-array-into-increasing-sequences,https://leetcode.com/problems/divide-array-into-increasing-sequences/,2019-07-13,Hard,125,30,Array;Counting,"[1,2,2,3,3,4,4]\n3\n[5,6,6,7,8]\n3"
1231,1192,Divide Chocolate,divide-chocolate,https://leetcode.com/problems/divide-chocolate/,2019-10-19,Hard,1018,69,Array;Binary Search,"[1,2,3,4,5,6,7,8,9]\n5\n[5,6,7,8,9,1,2,3,4]\n8\n[1,2,2,1,2,2,1,2,2]\n2"
2493,2583,Divide Nodes Into the Maximum Number of Groups,divide-nodes-into-the-maximum-number-of-groups,https://leetcode.com/problems/divide-nodes-into-the-maximum-number-of-groups/,2022-12-04,Hard,945,72,Depth-First Search;Breadth-First Search;Union Find;Graph,"6\n[[1,2],[1,4],[1,5],[2,6],[2,3],[4,6]]\n3\n[[1,2],[2,3],[3,1]]"
174,174,Dungeon Game,dungeon-game,https://leetcode.com/problems/dungeon-game/,2015-01-06,Hard,6044,117,Array;Dynamic Programming;Matrix,"[[-2,-3,3],[-5,-10,1],[10,30,-5]]\n[[0]]"
2252,2381,Dynamic Pivoting of a Table,dynamic-pivoting-of-a-table,https://leetcode.com/problems/dynamic-pivoting-of-a-table/,2022-04-25,Hard,34,10,Database,"{""headers"":{""Products"":[""product_id"",""store"",""price""]},""rows"":{""Products"":[[1,""Shop"",110],[1,""LC_Store"",100],[2,""Nozama"",200],[2,""Souq"",190],[3,""Shop"",1000],[3,""Souq"",1900]]}}"
