frontend_id,title,title_slug,created_at_approx,difficulty,has_python,python_path,has_cpp,cpp_path,match_strategy
1416,Restore The Array,restore-the-array,2020-04-18,Hard,1,Python/restore-the-array.py,1,C++/restore-the-array.cpp,name:slug/title
25,Reverse Nodes in k-Group,reverse-nodes-in-k-group,2014-07-04,Hard,1,Python/reverse-nodes-in-k-group.py,1,C++/reverse-nodes-in-k-group.cpp,name:slug/title
493,Reverse Pairs,reverse-pairs,2017-02-12,Hard,1,Python/reverse-pairs.py,1,C++/reverse-pairs.cpp,name:slug/title
1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,2020-01-25,Hard,1,Python/reverse-subarray-to-maximize-array-value.py,1,C++/reverse-subarray-to-maximize-array-value.cpp,name:slug/title
2751,Robot Collisions,robot-collisions,2023-06-25,Hard,1,Python/robot-collisions.py,1,C++/robot-collisions.cpp,name:slug/title
489,Robot Room Cleaner,robot-room-cleaner,2018-05-25,Hard,1,Python/robot-room-cleaner.py,1,C++/robot-room-cleaner.cpp,name:slug/title
354,Russian Doll Envelopes,russian-doll-envelopes,2016-06-06,Hard,1,Python/russian-doll-envelopes.py,1,C++/russian-doll-envelopes.cpp,name:slug/title
1479,Sales by Day of the Week,sales-by-day-of-the-week,2020-06-14,Hard,1,Python/day-of-the-week.py,1,C++/day-of-the-week.cpp,name:slug/title+py~contains+cpp~contains
87,Scramble String,scramble-string,2013-12-20,Hard,1,Python/scramble-string.py,0,,name:slug/title
2045,Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,2021-10-17,Hard,1,Python/second-minimum-time-to-reach-destination.py,1,C++/second-minimum-time-to-reach-destination.cpp,name:slug/title
3276,Select Cells in Grid With Maximum Score,select-cells-in-grid-with-maximum-score,2024-09-01,Hard,1,Python/select-cells-in-grid-with-maximum-score.py,1,C++/select-cells-in-grid-with-maximum-score.cpp,name:slug/title
335,Self Crossing,self-crossing,2016-02-23,Hard,1,Python/self-crossing.py,1,C++/self-crossing.cpp,name:slug/title
2312,Selling Pieces of Wood,selling-pieces-of-wood,2022-06-19,Hard,1,Python/selling-pieces-of-wood.py,1,C++/selling-pieces-of-wood.cpp,name:slug/title
2102,Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,2021-12-11,Hard,1,Python/sequentially-ordinal-rank-tracker.py,1,C++/sequentially-ordinal-rank-tracker.cpp,name:slug/title
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,2016-08-19,Hard,1,Python/serialize-and-deserialize-binary-tree.py,1,C++/serialize-and-deserialize-binary-tree.cpp,name:slug/title
428,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,2018-07-13,Hard,1,Python/serialize-and-deserialize-n-ary-tree.py,1,C++/serialize-and-deserialize-n-ary-tree.cpp,name:slug/title
757,Set Intersection Size At Least Two,set-intersection-size-at-least-two,2017-12-30,Hard,1,Python/set-intersection-size-at-least-two.py,1,C++/set-intersection-size-at-least-two.cpp,name:slug/title
1092,Shortest Common Supersequence,shortest-common-supersequence,2019-06-16,Hard,1,Python/shortest-common-supersequence.py,1,C++/shortest-common-supersequence.cpp,name:slug/title
2608,Shortest Cycle in a Graph,shortest-cycle-in-a-graph,2023-04-01,Hard,1,Python/shortest-cycle-in-a-graph.py,1,C++/shortest-cycle-in-a-graph.cpp,name:slug/title
3244,Shortest Distance After Road Addition Queries II,shortest-distance-after-road-addition-queries-ii,2024-08-04,Hard,1,Python/shortest-distance-after-road-addition-queries-ii.py,1,C++/shortest-distance-after-road-addition-queries-ii.cpp,name:slug/title
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,2015-12-14,Hard,1,Python/shortest-distance-from-all-buildings.py,1,C++/shortest-distance-from-all-buildings.cpp,name:slug/title
2350,Shortest Impossible Sequence of Rolls,shortest-impossible-sequence-of-rolls,2022-07-23,Hard,1,Python/shortest-impossible-sequence-of-rolls.py,1,C++/shortest-impossible-sequence-of-rolls.cpp,name:slug/title
214,Shortest Palindrome,shortest-palindrome,2015-05-22,Hard,1,Python/shortest-palindrome.py,1,C++/shortest-palindrome.cpp,name:slug/title
1293,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,2019-12-15,Hard,1,Python/shortest-path-in-a-grid-with-obstacles-elimination.py,1,C++/shortest-path-in-a-grid-with-obstacles-elimination.cpp,name:slug/title
864,Shortest Path to Get All Keys,shortest-path-to-get-all-keys,2018-07-08,Hard,1,Python/shortest-path-to-get-all-keys.py,1,C++/shortest-path-to-get-all-keys.cpp,name:slug/title
847,Shortest Path Visiting All Nodes,shortest-path-visiting-all-nodes,2018-06-03,Hard,1,Python/shortest-path-visiting-all-nodes.py,1,C++/shortest-path-visiting-all-nodes.cpp,name:slug/title
862,Shortest Subarray with Sum at Least K,shortest-subarray-with-sum-at-least-k,2018-07-01,Hard,1,Python/shortest-subarray-with-sum-at-least-k.py,1,C++/shortest-subarray-with-sum-at-least-k.cpp,name:slug/title
839,Similar String Groups,similar-string-groups,2018-05-20,Hard,1,Python/similar-string-groups.py,1,C++/similar-string-groups.cpp,name:slug/title
773,Sliding Puzzle,sliding-puzzle,2018-01-28,Hard,1,Python/sliding-puzzle.py,1,C++/sliding-puzzle.cpp,name:slug/title
239,Sliding Window Maximum,sliding-window-maximum,2015-09-15,Hard,1,Python/sliding-window-maximum.py,1,C++/sliding-window-maximum.cpp,name:slug/title
480,Sliding Window Median,sliding-window-median,2017-01-08,Hard,1,Python/sliding-window-median.py,1,C++/sliding-window-median.cpp,name:slug/title
483,Smallest Good Base,smallest-good-base,2017-01-22,Hard,1,Python/smallest-good-base.py,1,C++/smallest-good-base.cpp,name:slug/title
2030,Smallest K-Length Subsequence With Occurrences of a Letter,smallest-k-length-subsequence-with-occurrences-of-a-letter,2021-10-03,Hard,1,Python/smallest-k-length-subsequence-with-occurrences-of-a-letter.py,1,C++/smallest-k-length-subsequence-with-occurrences-of-a-letter.cpp,name:slug/title
2003,Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,2021-09-12,Hard,1,Python/smallest-missing-genetic-value-in-each-subtree.py,1,C++/smallest-missing-genetic-value-in-each-subtree.cpp,name:slug/title
632,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,2017-07-02,Hard,1,Python/smallest-range.py,1,C++/smallest-range.cpp,name:slug/title+py~contains+cpp~contains
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,2015-11-07,Hard,1,Python/smallest-rectangle-enclosing-black-pixels.py,1,C++/smallest-rectangle-enclosing-black-pixels.cpp,name:slug/title
798,Smallest Rotation with Highest Score,smallest-rotation-with-highest-score,2018-03-10,Hard,1,Python/smallest-rotation-with-highest-score.py,1,C++/smallest-rotation-with-highest-score.cpp,name:slug/title
1125,Smallest Sufficient Team,smallest-sufficient-team,2019-07-14,Hard,1,Python/smallest-sufficient-team.py,1,C++/smallest-sufficient-team.cpp,name:slug/title
2459,Sort Array by Moving Items to Empty Space,sort-array-by-moving-items-to-empty-space,2022-11-01,Hard,1,Python/sort-array-by-moving-items-to-empty-space.py,1,C++/sort-array-by-moving-items-to-empty-space.cpp,name:slug/title
1203,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,2019-09-22,Hard,1,Python/sort-items-by-groups-respecting-dependencies.py,1,C++/sort-items-by-groups-respecting-dependencies.cpp,name:slug/title
761,Special Binary String,special-binary-string,2018-01-06,Hard,1,Python/special-binary-string.py,1,C++/special-binary-string.cpp,name:slug/title
410,Split Array Largest Sum,split-array-largest-sum,2016-10-04,Hard,1,Python/split-array-largest-sum.py,1,C++/split-array-largest-sum.cpp,name:slug/title
548,Split Array with Equal Sum,split-array-with-equal-sum,2017-04-01,Hard,1,Python/split-array-with-equal-sum.py,1,C++/split-array-with-equal-sum.cpp,name:slug/title
805,Split Array With Same Average,split-array-with-same-average,2018-03-24,Hard,1,Python/split-array-with-same-average.py,1,C++/split-array-with-same-average.cpp,name:slug/title
2468,Split Message Based on Limit,split-message-based-on-limit,2022-11-12,Hard,1,Python/split-message-based-on-limit.py,1,C++/split-message-based-on-limit.cpp,name:slug/title
2584,Split the Array to Make Coprime Products,split-the-array-to-make-coprime-products,2023-03-05,Hard,1,Python/split-the-array-to-make-coprime-products.py,1,C++/split-the-array-to-make-coprime-products.cpp,name:slug/title
2132,Stamping the Grid,stamping-the-grid,2022-01-08,Hard,1,Python/stamping-the-grid.py,1,C++/stamping-the-grid.cpp,name:slug/title
936,Stamping The Sequence,stamping-the-sequence,2018-11-03,Hard,1,Python/stamping-the-sequence.py,1,C++/stamping-the-sequence.cpp,name:slug/title
691,Stickers to Spell Word,stickers-to-spell-word,2017-10-07,Hard,1,Python/stickers-to-spell-word.py,1,C++/stickers-to-spell-word.cpp,name:slug/title
1406,Stone Game III,stone-game-iii,2020-04-05,Hard,1,Python/stone-game-iii.py,1,C++/stone-game-iii.cpp,name:slug/title
1510,Stone Game IV,stone-game-iv,2020-07-11,Hard,1,Python/stone-game-iv.py,1,C++/stone-game-iv.cpp,name:slug/title
1563,Stone Game V,stone-game-v,2020-08-23,Hard,1,Python/stone-game-v.py,1,C++/stone-game-v.cpp,name:slug/title
1872,Stone Game VIII,stone-game-viii,2021-05-23,Hard,1,Python/stone-game-viii.py,1,C++/stone-game-viii.cpp,name:slug/title
1591,Strange Printer II,strange-printer-ii,2020-09-19,Hard,1,Python/strange-printer-ii.py,1,C++/strange-printer-ii.cpp,name:slug/title
664,Strange Printer,strange-printer,2017-08-20,Hard,1,Python/strange-printer.py,1,C++/strange-printer.cpp,name:slug/title
1032,Stream of Characters,stream-of-characters,2019-04-20,Hard,1,Python/stream-of-characters.py,1,C++/stream-of-characters.cpp,name:slug/title
1531,String Compression II,string-compression-ii,2020-07-26,Hard,1,Python/string-compression-ii.py,1,C++/string-compression-ii.cpp,name:slug/title
2851,String Transformation,string-transformation,2023-09-10,Hard,1,Python/string-transformation.py,1,C++/string-transformation.cpp,name:slug/title
1153,String Transforms Into Another String,string-transforms-into-another-string,2019-08-10,Hard,1,Python/string-transforms-into-another-string.py,1,C++/string-transforms-into-another-string.cpp,name:slug/title
248,Strobogrammatic Number III,strobogrammatic-number-iii,2015-08-05,Hard,1,Python/strobogrammatic-number-iii.py,1,C++/strobogrammatic-number-iii.cpp,name:slug/title
420,Strong Password Checker,strong-password-checker,2016-10-14,Hard,1,Python/strong-password-checker.py,1,C++/strong-password-checker.cpp,name:slug/title
552,Student Attendance Record II,student-attendance-record-ii,2017-04-16,Hard,1,Python/student-attendance-record-ii.py,1,C++/student-attendance-record-ii.cpp,name:slug/title
2334,Subarray With Elements Greater Than Varying Threshold,subarray-with-elements-greater-than-varying-threshold,2022-07-09,Hard,1,Python/subarray-with-elements-greater-than-varying-threshold.py,1,C++/subarray-with-elements-greater-than-varying-threshold.cpp,name:slug/title
2916,Subarrays Distinct Element Sum of Squares II,subarrays-distinct-element-sum-of-squares-ii,2023-10-28,Hard,1,Python/subarrays-distinct-element-sum-of-squares-ii.py,1,C++/subarrays-distinct-element-sum-of-squares-ii.cpp,name:slug/title
992,Subarrays with K Different Integers,subarrays-with-k-different-integers,2019-02-10,Hard,1,Python/subarrays-with-k-different-integers.py,1,C++/subarrays-with-k-different-integers.cpp,name:slug/title
2565,Subsequence With the Minimum Score,subsequence-with-the-minimum-score,2023-02-12,Hard,1,Python/subsequence-with-the-minimum-score.py,1,C++/subsequence-with-the-minimum-score.cpp,name:slug/title
30,Substring with Concatenation of All Words,substring-with-concatenation-of-all-words,2017-01-24,Hard,1,Python/substring-with-concatenation-of-all-words.py,1,C++/substring-with-concatenation-of-all-words.cpp,name:slug/title
2272,Substring With Largest Variance,substring-with-largest-variance,2022-05-14,Hard,1,Python/substring-with-largest-variance.py,1,C++/substring-with-largest-variance.cpp,name:slug/title
2005,Subtree Removal Game with Fibonacci Tree,subtree-removal-game-with-fibonacci-tree,2021-09-16,Hard,1,Python/subtree-removal-game-with-fibonacci-tree.py,1,C++/subtree-removal-game-with-fibonacci-tree.cpp,name:slug/title
37,Sudoku Solver,sudoku-solver,2014-04-15,Hard,1,Python/sudoku-solver.py,0,,name:slug/title
3299,Sum of Consecutive Subsequences,sum-of-consecutive-subsequences,2024-09-25,Hard,1,Python/sum-of-consecutive-subsequences.py,1,C++/sum-of-consecutive-subsequences.cpp,name:slug/title
834,Sum of Distances in Tree,sum-of-distances-in-tree,2018-05-12,Hard,1,Python/sum-of-distances-in-tree.py,1,C++/sum-of-distances-in-tree.cpp,name:slug/title
1862,Sum of Floored Pairs,sum-of-floored-pairs,2021-05-15,Hard,1,Python/sum-of-floored-pairs.py,1,C++/sum-of-floored-pairs.cpp,name:slug/title
2763,Sum of Imbalance Numbers of All Subarrays,sum-of-imbalance-numbers-of-all-subarrays,2023-07-02,Hard,1,Python/sum-of-imbalance-numbers-of-all-subarrays.py,1,C++/sum-of-imbalance-numbers-of-all-subarrays.cpp,name:slug/title
2081,Sum of k-Mirror Numbers,sum-of-k-mirror-numbers,2021-11-21,Hard,1,Python/sum-of-k-mirror-numbers.py,1,C++/sum-of-k-mirror-numbers.cpp,name:slug/title
2416,Sum of Prefix Scores of Strings,sum-of-prefix-scores-of-strings,2022-09-18,Hard,1,Python/sum-of-prefix-scores-of-strings.py,1,C++/sum-of-prefix-scores-of-strings.cpp,name:slug/title
2223,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,2022-04-02,Hard,1,Python/sum-of-scores-of-built-strings.py,1,C++/sum-of-scores-of-built-strings.cpp,name:slug/title
1714,Sum Of Special Evenly-Spaced Elements In Array,sum-of-special-evenly-spaced-elements-in-array,2021-01-07,Hard,1,Python/sum-of-special-evenly-spaced-elements-in-array.py,1,C++/sum-of-special-evenly-spaced-elements-in-array.cpp,name:slug/title
891,Sum of Subsequence Widths,sum-of-subsequence-widths,2018-08-18,Hard,1,Python/sum-of-subsequence-widths.py,1,C++/sum-of-subsequence-widths.cpp,name:slug/title
2281,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,2022-05-22,Hard,1,Python/sum-of-total-strength-of-wizards.py,1,C++/sum-of-total-strength-of-wizards.cpp,name:slug/title
887,Super Egg Drop,super-egg-drop,2018-08-11,Hard,1,Python/super-egg-drop.py,1,C++/super-egg-drop.cpp,name:slug/title
906,Super Palindromes,super-palindromes,2018-09-16,Hard,1,Python/super-palindromes.py,1,C++/super-palindromes.cpp,name:slug/title
517,Super Washing Machines,super-washing-machines,2017-02-19,Hard,1,Python/super-washing-machines.py,1,C++/super-washing-machines.cpp,name:slug/title
778,Swim in Rising Water,swim-in-rising-water,2018-02-03,Hard,1,Python/swim-in-rising-water.py,1,C++/swim-in-rising-water.cpp,name:slug/title
591,Tag Validator,tag-validator,2017-06-03,Hard,1,Python/tag-validator.py,1,C++/tag-validator.cpp,name:slug/title
956,Tallest Billboard,tallest-billboard,2018-12-09,Hard,1,Python/tallest-billboard.py,1,C++/tallest-billboard.cpp,name:slug/title
68,Text Justification,text-justification,2014-01-08,Hard,1,Python/text-justification.py,1,C++/text-justification.cpp,name:slug/title
1900,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,2021-06-13,Hard,1,Python/the-earliest-and-latest-rounds-where-players-compete.py,1,C++/the-earliest-and-latest-rounds-where-players-compete.cpp,name:slug/title
499,The Maze III,the-maze-iii,2017-01-29,Hard,1,Python/the-maze-iii.py,1,C++/the-maze-iii.cpp,name:slug/title
1548,The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,2020-08-13,Hard,1,Python/the-most-similar-path-in-a-graph.py,1,C++/the-most-similar-path-in-a-graph.cpp,name:slug/title
1994,The Number of Good Subsets,the-number-of-good-subsets,2021-09-04,Hard,1,Python/the-number-of-good-subsets.py,1,C++/the-number-of-good-subsets.cpp,name:slug/title
2019,The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,2021-09-26,Hard,1,Python/the-score-of-students-solving-math-expression.py,1,C++/the-score-of-students-solving-math-expression.cpp,name:slug/title
218,The Skyline Problem,the-skyline-problem,2015-05-26,Hard,1,Python/the-skyline-problem.py,1,C++/the-skyline-problem.cpp,name:slug/title
2868,The Wording Game,the-wording-game,2023-09-27,Hard,1,Python/the-wording-game.py,1,C++/the-wording-game.cpp,name:slug/title
927,Three Equal Parts,three-equal-parts,2018-10-21,Hard,1,Python/three-equal-parts.py,1,C++/three-equal-parts.cpp,name:slug/title
1240,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,2019-10-27,Hard,1,Python/tiling-a-rectangle-with-the-fewest-squares.py,1,C++/tiling-a-rectangle-with-the-fewest-squares.cpp,name:slug/title
2534,Time Taken to Cross the Door,time-taken-to-cross-the-door,2023-01-13,Hard,1,Python/time-taken-to-cross-the-door.py,1,C++/time-taken-to-cross-the-door.cpp,name:slug/title
3241,Time Taken to Mark All Nodes,time-taken-to-mark-all-nodes,2024-08-03,Hard,1,Python/time-taken-to-mark-all-nodes.py,1,C++/time-taken-to-mark-all-nodes.cpp,name:slug/title
2532,Time to Cross a Bridge,time-to-cross-a-bridge,2023-01-08,Hard,1,Python/time-to-cross-a-bridge.py,1,C++/time-to-cross-a-bridge.cpp,name:slug/title
2262,Total Appeal of A String,total-appeal-of-a-string,2022-05-01,Hard,1,Python/total-appeal-of-a-string.py,1,C++/total-appeal-of-a-string.cpp,name:slug/title
782,Transform to Chessboard,transform-to-chessboard,2018-02-10,Hard,1,Python/transform-to-chessboard.py,1,C++/transform-to-chessboard.cpp,name:slug/title
407,Trapping Rain Water II,trapping-rain-water-ii,2016-09-25,Hard,1,Python/trapping-rain-water-ii.py,1,C++/trapping-rain-water-ii.cpp,name:slug/title
42,Trapping Rain Water,trapping-rain-water,2014-01-02,Hard,1,Python/trapping-rain-water.py,1,C++/trapping-rain-water.cpp,name:slug/title
1766,Tree of Coprimes,tree-of-coprimes,2021-02-20,Hard,1,Python/tree-of-coprimes.py,1,C++/tree-of-coprimes.cpp,name:slug/title
982,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,2019-01-27,Hard,1,Python/triples-with-bitwise-and-equal-to-zero.py,1,C++/triples-with-bitwise-and-equal-to-zero.cpp,name:slug/title
980,Unique Paths III,unique-paths-iii,2019-01-20,Hard,1,Python/unique-paths-iii.py,1,C++/unique-paths-iii.cpp,name:slug/title
2097,Valid Arrangement of Pairs,valid-arrangement-of-pairs,2021-12-05,Hard,1,Python/valid-arrangement-of-pairs.py,1,C++/valid-arrangement-of-pairs.cpp,name:slug/title
65,Valid Number,valid-number,2013-12-11,Hard,1,Python/valid-number.py,1,C++/valid-number.cpp,name:slug/title
1216,Valid Palindrome III,valid-palindrome-iii,2019-10-05,Hard,1,Python/valid-palindrome-iii.py,1,C++/valid-palindrome-iii.cpp,name:slug/title
903,Valid Permutations for DI Sequence,valid-permutations-for-di-sequence,2018-09-08,Hard,1,Python/valid-permutations-for-di-sequence.py,1,C++/valid-permutations-for-di-sequence.cpp,name:slug/title
1307,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,2019-12-29,Hard,1,Python/verbal-arithmetic-puzzle.py,1,C++/verbal-arithmetic-puzzle.cpp,name:slug/title
987,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,2019-02-03,Hard,1,Python/vertical-order-traversal-of-a-binary-tree.py,1,C++/vertical-order-traversal-of-a-binary-tree.cpp,name:slug/title
44,Wildcard Matching,wildcard-matching,2014-07-10,Hard,1,Python/wildcard-matching.py,0,,name:slug/title
527,Word Abbreviation,word-abbreviation,2017-03-12,Hard,1,Python/word-abbreviation.py,1,C++/word-abbreviation.cpp,name:slug/title
140,Word Break II,word-break-ii,2013-10-30,Hard,1,Python/word-break-ii.py,1,C++/word-break-ii.cpp,name:slug/title
126,Word Ladder II,word-ladder-ii,2013-11-05,Hard,1,Python/word-ladder-ii.py,1,C++/word-ladder-ii.cpp,name:slug/title
127,Word Ladder,word-ladder,2013-11-01,Hard,1,Python/word-ladder.py,1,C++/word-ladder.cpp,name:slug/title
212,Word Search II,word-search-ii,2015-05-19,Hard,1,Python/word-search-ii.py,1,C++/word-search-ii.cpp,name:slug/title
425,Word Squares,word-squares,2016-10-16,Hard,1,Python/word-squares.py,1,C++/word-squares.cpp,name:slug/title
488,Zuma Game,zuma-game,2017-01-15,Hard,1,Python/zuma-game.py,1,C++/zuma-game.cpp,name:slug/title
